0,2.6511,32.007
1,1.86185,11.0498
2,1.24917,17.3146
3,1.23899,5.75176
4,0.854981,3.26313
5,0.669858,2.15491
6,0.468319,7.31356
7,0.456865,1.26452
8,0.326351,0.8936
9,0.222454,0.671228
