0,2.6511,32.0074
1,1.86185,11.0499
2,1.25128,19.7026
3,1.23906,5.68076
4,0.854936,3.26349
5,0.669765,2.1588
6,0.536388,14.4113
7,0.456707,1.24997
8,0.326135,0.893293
9,0.222275,0.7437
