0,2.6511,32.007
1,1.86185,11.0491
2,1.24301,5.49339
3,0.857386,3.28346
4,0.671794,2.15833
5,0.459033,1.25934
6,0.377757,8.57722
7,0.327257,0.897508
8,0.223174,0.671332
9,0.160548,0.41132
